Customer_ID,Customer_Name,Customer_Email,Signup_Date,Loyalty_Tier
3ff44e04-286b-4265-991e-9c05bbf21be2,Jennifer Lawson,robert74@gmail.com,2024-03-02,Silver
a36f1c2d-684a-4707-a817-a9dcc11d0502,Sara Mccoy,michael60@meadows-henry.com,2022-12-23,Silver
4ee1175f-2464-49a0-bbb8-41820bf6d6d6,Michael Moore,eric15@smith-bass.com,2023-08-05,Silver
187ec2dc-a534-4aa4-a8a3-6609377eb545,Brittany Franklin,gainesjacqueline@rodriguez-king.com,2022-12-03,Silver
a03164d6-de7a-441b-916b-a11f4ef94917,Kimberly Cole,brianmcdonald@torres.com,2022-09-24,Silver
19c2a5ca-acb3-4bb4-bbec-7e0c4a5a1ec8,Natasha Russell,cookandrew@hotmail.com,2023-04-30,Silver
76b967ef-f0b5-4f6a-9652-326e57322b5b,Rebecca Williams,justinbean@lopez.com,2024-03-13,Silver
45e9cba7-e2f8-4664-8215-f9de9026b539,Adam Stone,paulglover@yahoo.com,2024-02-28,Gold
adbff9fa-6b92-4594-8571-6ba5314c3884,Benjamin Rojas,hlewis@yahoo.com,2023-01-13,Silver
efc29612-f3b1-40f9-af96-ca9a3396099c,Susan Long,james70@holloway-anderson.com,2023-10-05,Silver
7673a1ce-19ac-455e-b322-ab6a6e51d695,Karina Hebert,ericasmith@hotmail.com,2022-09-07,Silver
10c3499e-6851-4147-966e-bdbb5f504698,Deanna Glover,brian66@scott-lamb.com,2022-08-27,Gold
f05df7e6-3ea8-4919-8138-00ccfc90fab4,Kristy Smith,michellethomas@juarez.info,2023-09-11,Silver
f1e60165-2673-41ec-bc5a-b27a9f75353a,Lisa Dyer,andrewrobertson@hotmail.com,2024-01-28,Gold
d0f35ec4-2001-49a4-bcb8-2d1aa8abd83e,Erica Gonzalez,lopezjames@jefferson.com,2023-03-29,Gold
e27a7624-d99a-43f5-b47f-a9d724a0aa13,Victor Howe,andrea69@gmail.com,2022-08-28,Gold
8fbbd73e-bcc9-4000-af30-e1a7558ee5fc,Robert Ellis,samantha24@gmail.com,2023-06-27,Silver
c0685cde-5b88-42d1-8a5c-f2a67fc8fde1,Jeremy Jones,cassie28@roberts.com,2022-10-06,Silver
fbe79e37-5313-4e75-a164-ebcb7ebf56f1,Aaron Meyer,wiselaurie@black.net,2024-03-23,Gold
51130dc0-ca61-4faa-9b50-91168c6eab50,Jessica Anderson,abigailwhite@yahoo.com,2022-07-18,Silver
e9c9be1d-8b2b-4e98-966d-31771475d077,Kimberly Byrd,ageorge@hotmail.com,2024-04-12,Gold
88ad17f4-b4a8-40e1-ae30-f9daec991317,Justin Guerra,richardparker@hendrix-johnson.com,2024-01-09,Silver
a62fd358-0cca-4fe7-974f-768dc4c68791,Danielle Elliott,dphillips@yahoo.com,2024-04-20,Silver
40cfb68a-8f4d-46d5-9d11-6df5d7cf524c,Becky Herman,gmarquez@yahoo.com,2023-07-24,Gold
aea69ce5-e9b6-4fc4-8b8d-557adcc81673,Craig Garcia,hensleyamy@howard.com,2022-12-14,Gold
da98adfa-de02-472e-822a-1de380a49847,Jennifer Walsh,nelsonpaul@hotmail.com,2023-08-21,Gold
6ecd2e80-d3b6-42c1-9cc8-f3d1d64bfa0b,Charles Price,evanskyle@sullivan.com,2023-06-13,Gold
228b4d8f-c230-446c-9f74-41dc93f68155,Veronica Mcdowell,davidlin@gmail.com,2024-05-05,Platinum
5018527b-42a1-4720-bbbb-e4b72ccc65ec,Dr. Joseph Schneider,vstone@gmail.com,2024-01-18,Silver
a0113939-7d72-4d77-a4b9-81e13c2c4ff0,William Chen,goodwinchristina@hotmail.com,2022-10-17,Silver
fa84f85b-b9cb-48b9-bb94-0bab39c89003,Antonio Dean,darren85@gmail.com,2023-07-06,Silver
cfc88f19-01c4-4fc2-aef6-1400c3d71c29,Ashley Hernandez,pmoore@aguilar-miller.com,2024-01-08,Platinum
cc26c3dc-9fd2-40b6-a995-b08c77717741,Amanda Johnson,warrenashley@bullock-navarro.com,2023-09-29,Silver
6acc5792-973d-43f9-8f77-95ebf33a197f,Paul Mayer,calvinfoster@morgan.biz,2023-05-08,Gold
88638946-a70d-4190-96b1-3f4aa4da18e0,Peter Norton,jcurtis@hotmail.com,2022-12-11,Silver
69391690-ea76-41d8-a008-8a892601884e,Mr. Riley Hines,burnskimberly@hotmail.com,2023-09-23,Silver
7ba8a4ce-08a6-4c62-8fb4-c379769e6b93,Lee Watkins,callen@gmail.com,2023-07-28,Gold
174b394e-8694-4f85-960d-af3b7f5d63a9,Wanda Christian,ysummers@shea.net,2023-08-05,Silver
5eee1466-3335-4997-bd44-70684798e282,Yvonne Andrews,matthew53@reyes.info,2022-06-12,Silver
a037c83a-096c-4ae4-9bc6-d9d9a5b81d09,Christopher Boyd,silvajennifer@gmail.com,2023-12-08,Silver
a1f7e7d8-76fb-4280-b997-5db760c6ac0e,Stephanie Pierce,andersonmichelle@stewart.biz,2022-11-22,Silver
8eebc968-a339-45a9-b6cd-61d64e5ebe8b,Sophia Hernandez,smithjoshua@torres.org,2023-07-29,Silver
fd1ef02a-4b39-4416-8082-20c34ef9573f,Chelsea Nelson,gsmith@mitchell.com,2022-07-25,Silver
0de2e4a8-e23d-44b3-87d7-bd076f8dff51,Benjamin Bennett,jcox@gmail.com,2022-08-20,Gold
65211d56-a9a9-4e7e-a6d6-2dc6b1f0118e,Jose Ruiz,angelareed@gmail.com,2023-07-25,Silver
14d732ef-24e8-41d0-b09f-99ade4f6faa0,Latoya Miller,wongerik@long.com,2022-10-21,Silver
1df312d6-cea3-4b36-bcce-37bcd960e706,Christina Johnson,taylornancy@gmail.com,2022-06-22,Silver
c70c34c8-d27e-47dd-9c16-e054d4a6b137,Steven Martin,robert79@woods.org,2024-02-10,Silver
e3b2108b-b8fe-4c11-b858-c0b79bdd792b,Ryan Weaver,amanda74@maldonado.com,2023-02-06,Silver
0793616b-169a-4be1-b741-364561bacbbd,Jason Anderson,kevinday@solomon.info,2023-10-06,Gold
e34a969d-061b-4227-8e27-1eb30215abcb,Susan Peterson DDS,bcampbell@yahoo.com,2022-07-19,Gold
64747a07-e1ad-4869-b2ac-a986a96ad2f4,Amy Hancock,erichawkins@mullins.com,2022-07-19,Platinum
ac8cf68f-5c7f-44b1-9631-1fa29110a433,Cynthia Ray,adamsjavier@little.com,2024-01-25,Platinum
3ab71d48-c291-40ce-8538-947457cd121b,George Smith,jared42@yahoo.com,2024-04-01,Gold
912e3234-1bed-453a-acfb-5e7d9146393a,Julia Hernandez,richardbridges@yahoo.com,2022-08-30,Gold
b31d7436-d7e0-463c-aa0f-be3067d689df,Tina Davidson,jowens@figueroa.net,2023-07-25,Gold
dd314806-36a9-4a68-96e5-cea5cfd9e6a5,Andrea Byrd,xdickson@hotmail.com,2024-04-24,Gold
953e5a22-3e1b-4af2-8637-16bf57714c25,Noah Wagner,jonathonrobinson@powers.com,2023-02-09,Gold
e4d1581f-5164-4f19-9559-81df8b086d51,Robert Davis,christina99@sutton.com,2023-11-18,Silver
e386b1ff-90c0-4d44-985d-02567c3a3a9c,Abigail Robinson,greendennis@gmail.com,2024-03-12,Silver
06021b45-b2d2-4016-81bd-eb6a7b072fe3,Cody Ellis,justin02@sutton.com,2023-06-28,Silver
e575fe2a-8a45-447b-b592-f13dadf0f68f,Jennifer Patton,smithstacey@yahoo.com,2022-08-29,Gold
fd0c622c-8303-4f2d-b606-8ba285db0854,Alexis Abbott,ronaldbryan@hotmail.com,2023-08-10,Silver
dbc7a7a6-cdec-4f2a-8fd8-ac807823ddf5,Mrs. Beverly Barnes DDS,danielsdonna@morgan-morris.com,2024-01-08,Silver
941dbc6b-5817-473d-a515-642cdf3b4cab,David Gomez,dkelley@hotmail.com,2022-05-27,Silver
4d06699b-d983-4037-a05d-b9795ae4f132,Chelsea Turner,amoran@yahoo.com,2022-05-18,Platinum
4e2484e8-720e-47b1-8a83-222ea414c0a5,Sheila Beck,melinda65@mitchell.com,2023-03-31,Silver
5a3db5fc-f09d-4634-b009-102e9a6cdb38,Kristen Graham,aaronmiller@hotmail.com,2022-10-03,Gold
deac0f3d-48b0-4e4c-ad7b-97bebb5e5912,Jonathan Bradford,christophernunez@hotmail.com,2022-05-29,Platinum
42cbd25c-f6a5-4f48-963f-c08b994e57b5,Matthew Wilson Jr.,qgarcia@hall.biz,2023-01-22,Silver
42d5a6e1-7bc3-41eb-bf5f-214ba26de168,Alison Grant,haley11@yahoo.com,2024-04-14,Gold
1ab3fb88-4d05-461f-bb52-f150fceb40bb,William Carter DDS,christineandrews@fitzgerald-richards.com,2023-01-02,Gold
8a324ca4-9e5e-43a9-b924-77921794dc2d,Elizabeth Reynolds,lewisandre@robinson.org,2023-01-17,Silver
90013821-e674-41df-a5a5-de5deb2da2b8,Jessica White,nhudson@hotmail.com,2023-08-06,Silver
a5b1b5e3-f911-4c82-ad01-0839ac58826e,Richard Gamble,umoran@clark.net,2022-11-06,Silver
01839281-3ef5-45ab-97c3-6a96307c22c2,Katherine Blair,frederick20@luna.info,2024-01-01,Silver
dad68b71-83cd-4b2a-b4d4-aeedcd29f506,Megan Moore,zellis@hotmail.com,2023-03-12,Platinum
5dfc4fe1-948c-4224-ba5d-73ee83c7aa6f,Nathaniel Smith,barnesmelissa@gmail.com,2023-05-19,Silver
44ee44ae-f253-4038-9aeb-b4943bfebdf6,Brandon Chapman,keith21@yahoo.com,2023-02-02,Platinum
bcad5349-488b-4ed5-8e57-622db5c25fc3,Kimberly Mccoy,krystal40@gmail.com,2023-05-15,Silver
c1cc766e-0998-4682-90c4-88ed40c4e771,Alexandra Chapman,cparks@stein.com,2023-12-13,Platinum
d75ea6aa-6c12-4d40-8c11-d4a376a05d82,Wendy Martin,ucole@mosley.biz,2023-06-19,Silver
15103c05-8699-46f6-b1d6-892cdb42c290,Christopher Peters,gabriela87@yahoo.com,2023-11-05,Gold
3a81b1cf-c5d2-46b1-a75d-63a39aabb4c4,David Trevino,robert53@phillips-merritt.com,2023-12-15,Silver
0086b434-a809-493a-89b0-3c6d9193428d,Donna Case,benjaminhogan@rodriguez-lewis.biz,2023-03-18,Silver
3aa9cf23-fd5e-496b-9b8d-877c34603d1a,Mary Reynolds,butlertiffany@hall-adams.biz,2023-06-16,Silver
774d6d78-7cc3-4bc8-9ff2-a101a8dc8476,Michael Banks,jackson84@freeman-cox.com,2023-11-20,Silver
6fc15038-dd3a-4298-829a-62c11b0112c5,Kevin Hughes,amurray@hotmail.com,2023-02-17,Silver
86dd0d00-b77d-4425-b14e-13b7065a281c,Donald Hall,sandersduane@yahoo.com,2023-06-11,Silver
31198724-3347-40e9-86a8-7215df45726d,Kim Johnson,nporter@holland-mitchell.biz,2023-02-05,Silver
649ec49e-2125-4b4f-882c-c3758335c897,Paul Williams,brittany48@pineda.com,2024-02-20,Gold
239e548e-57ba-4d8f-b774-7ac26f63155e,Jamie Blair,ricardobernard@vaughan.com,2023-05-27,Gold
04bcd641-a324-4bc4-8379-914d0ca30ebd,Morgan Strong,gkoch@moses.org,2023-04-04,Gold
1570ffc1-1c6f-46b9-af3c-549740c613a8,Chloe Walker,contrerasmargaret@salazar-schroeder.com,2022-10-06,Gold
8d63d70c-8266-4c27-9bc6-b1411c1cc59a,Leslie Nelson,casealison@hotmail.com,2023-10-21,Gold
8f8c7d9b-d3a6-4cb9-8e35-37f02c9fe054,Christina Martin,vtran@yahoo.com,2023-04-23,Silver
4533bd67-019a-46e9-b177-feb0174be8df,Blake Olson,beth65@gmail.com,2022-08-14,Silver
17478eb0-760e-4a2d-a7a7-98972fa944bf,James Thomas,michael27@hotmail.com,2023-02-04,Silver
77aa69ac-6383-4a00-a381-8b9ac1443e2a,Brianna Gonzalez,afarrell@rogers.info,2023-01-29,Silver
087a0030-0ef2-4160-a7a6-83b7723d5165,Cindy Miller,wardbrian@yahoo.com,2022-09-19,Silver
7b29d43e-0f85-465a-a7f3-a6f3b56f4918,Benjamin Watkins,robert09@gmail.com,2022-05-13,Silver
195b927d-8cb9-4692-ba4d-685f25030271,Stephanie Harper,keyjulian@hotmail.com,2022-11-03,Silver
e5d6baa2-49fd-4c33-a21d-30cf4abbd9e3,Daniel Liu,ljohnson@gardner-morse.com,2022-12-24,Silver
fefe5974-3054-418c-bbd7-238fbe130bb2,Shelly Miller,kimberlyboyer@gmail.com,2024-03-18,Gold
338bbc68-9534-454d-99c6-13f410154776,Kristin Barajas,emily49@lewis.com,2022-10-19,Silver
eb69d5e5-5746-4e10-af0f-66c411b0dd47,Christopher Strickland,qyates@hotmail.com,2023-07-01,Silver
85ceac77-9ea7-434f-835f-e293817fbe75,Daniel Morgan,gnguyen@hotmail.com,2022-06-29,Silver
edce8ad2-f2bf-45e2-a842-cf5e4c7fcfca,Nichole Rice,griffinnoah@allen.com,2023-07-10,Silver
64af9dfd-58f7-4e44-b5af-fdb32e674fd6,Matthew Hernandez,xjones@butler-bruce.org,2023-08-17,Silver
30905431-471b-4d32-affe-5b83e0fbb868,Ashley Flores,lawsonlawrence@gmail.com,2022-12-24,Silver
d99a553d-392b-4d22-aafa-678b3d28cf9e,Gregg Hall,angela08@hotmail.com,2023-04-19,Silver
788039e8-bf58-4b36-8d79-eccd013f0ac5,Terry Velazquez,gloria56@reyes-salazar.net,2022-11-27,Silver
1c78313a-7331-48c3-ac0a-760b0d927880,Elizabeth Francis,andrew09@martinez.com,2024-03-04,Silver
0092c88c-4798-4b52-a813-5e907fea5433,Ronald Hughes,swilliams@brown-wilson.com,2023-04-09,Silver
9475061d-b42a-4549-8915-588e8bcbb032,Matthew Diaz,evelynlevine@hotmail.com,2023-08-06,Silver
a0c158ba-1685-41fd-97b9-d52c694311bc,Matthew Moore,kirkestrada@mccoy-mcgrath.biz,2023-05-19,Gold
c6b18d71-867c-4e59-a7d0-5ff0b2dfca2b,Jeffery Ellis,carlajones@carroll.com,2022-10-31,Silver
39792e11-9ed4-4725-b7eb-3a4690c08a7b,Meagan Hunter MD,marisamartin@francis.com,2022-12-25,Silver
d8246fc1-329d-49a0-9b4d-eb0fabcfadef,Joseph Pittman,webbfernando@yahoo.com,2023-10-24,Silver
c96a801f-af71-4aa3-a963-8f2c8b5cc7e6,Kevin Mckee,tom35@ross.com,2023-10-26,Silver
7243b181-3995-4f5b-85b6-ec5c57cb8ae7,Christine Smith,patriciapena@gmail.com,2023-01-15,Platinum
ab144e15-8dd1-499a-ac1c-c50c0ac12354,Jeremy Sutton,john36@hotmail.com,2024-01-05,Silver
c202a432-a28f-4e34-b7c9-dc84b165db41,Richard Martin,kyle38@baker.com,2023-07-20,Silver
0e7c8fbe-bd3f-4dc1-bf10-f52c10860e69,Christopher Vincent,sierranoble@yahoo.com,2022-12-15,Silver
dec85a76-b922-42e9-bf28-4174723b697e,Julie Morgan,patrick99@gmail.com,2022-12-17,Gold
73aa503a-00e0-488e-b76c-d3f9ea164cce,Mrs. Anna Brown,james83@mathis.org,2024-01-20,Platinum
1d670650-b472-427f-b520-d28201761ef3,Gail Cantu,bcox@reeves.com,2022-12-07,Gold
eee9ec4f-0af9-4463-88eb-11744adf9dca,Michelle Jones,ssmith@gmail.com,2022-07-15,Silver
99694728-fdc7-4d07-bf20-34636c48bd1f,Justin Solomon,melaniehunt@yang.com,2023-01-29,Platinum
13fd72d5-dc25-4633-a058-2b0dd92722a8,Michael Martinez,tinawaller@lyons.com,2023-11-22,Silver
9e7ae3b2-778f-4145-95a7-d2b528a03fc8,Kimberly Williams,christian33@gmail.com,2024-02-12,Gold
2b66d252-bf63-4440-b8e6-199f657cc860,Jacqueline Ross,bbrock@gmail.com,2024-03-27,Platinum
9b1a2d52-9e49-4fe5-ae7c-e8bb0bf27346,Joseph Bradley,paigehorne@hotmail.com,2022-06-04,Gold
4ec29697-0dc7-45dc-8bf5-8fad0a228329,Nicholas Tran,oneillamber@curry.com,2022-10-30,Silver
b17cd4d8-e53b-4e3c-a766-8cdc268a0f65,Courtney Clark,silvacurtis@yahoo.com,2022-05-27,Gold
a54520d0-083f-4602-8711-90ace8074006,Jeffrey Smith,roachamanda@drake-fitzgerald.com,2023-03-05,Silver
f892ab51-9ef1-4396-ada3-895882b58c12,Johnny Potter,wrightanthony@yahoo.com,2023-02-13,Silver
bc4dba00-fbd4-4381-b986-2039a01165f1,Desiree Lopez,howardsarah@jordan-diaz.com,2023-02-25,Gold
fdf049dc-5ac4-47e5-8f61-67d5faaf67d4,Michelle Gomez,jonathan96@nguyen.biz,2024-05-11,Silver
05f2baf4-a518-4abf-8a85-f4cdaff42e14,Natalie Thornton,crystalrodriguez@james-garcia.info,2022-06-12,Silver
96eace28-def9-445e-9ed1-3e34b505000f,Bradley Ali,lcarrillo@arnold-davis.biz,2023-08-25,Silver
d50a0b27-7e09-414e-a524-df1c6c98b7cc,John Lopez,tmartin@hotmail.com,2024-03-12,Gold
333c4fa7-0969-48aa-b874-57fe8358d308,Steven Hopkins,steven94@rivera-little.com,2022-12-16,Silver
d365cafd-8672-478e-8a03-c7b64016c74f,Jesus Melendez,holly68@hotmail.com,2024-05-11,Silver
d946b120-178f-49f0-8400-f472a4e2a473,Christopher Walker Jr.,millerjasmine@hotmail.com,2023-10-22,Gold
06f8cb1f-bc7c-4682-b331-4d74fe738621,David Lewis,gburke@le.net,2023-05-06,Silver
611ea175-58bd-4f16-945a-b44fa8c21ceb,Kristin Barker,nathanfleming@hernandez.com,2023-08-25,Silver
b948d55f-bd07-4e19-ad00-0787912eb2ec,Jennifer Wright,qbaker@yahoo.com,2023-03-13,Platinum
b3b3ddb4-e27b-4998-b6ed-3688212bb50e,Stephanie Kelley,holdenkayla@yahoo.com,2023-08-12,Silver
d4867f97-50cf-4475-8324-715ee936c3df,Justin White MD,millerjustin@yahoo.com,2022-08-10,Silver
d3bc54ba-4808-45d5-9b86-fd83b4dd94b8,Patricia Martin,sullivanalicia@clarke-herman.com,2022-07-25,Silver
a35d5d66-8ffb-4294-9704-c030949d00f6,Jasmine Morales,barbara83@hotmail.com,2024-03-30,Gold
553f3a39-96cf-4448-bf6c-1517c71328a4,Kevin Wagner,ashley95@watts.com,2022-07-05,Gold
0e042994-b170-430c-830a-982d9d147ef9,James Byrd,paul22@jenkins.com,2023-12-13,Gold
354f376b-cbac-4da0-a099-f49a3f94da3e,Dennis Campbell,amy11@hotmail.com,2024-04-03,Silver
a89eed8b-b3d4-439f-b97b-d19944a3d8ca,Chelsea Medina,cynthiasnyder@walsh.org,2023-10-16,Silver
4e674971-1523-4e93-b2af-82c1d95414e3,Kelsey Jones,vjennings@blake-hernandez.info,2023-01-21,Silver
e01071e0-2b6b-47d5-b2a8-0792e77c1b7c,Bruce Harris,melanieprice@gmail.com,2024-03-05,Gold
a44d4fda-0edd-4966-be20-6b61ad1dc674,Sarah Marquez,qsmith@stephens.com,2023-07-19,Silver
0b5583f7-4cae-4714-a567-2ea107c6afe9,Becky Singleton,boydheather@hotmail.com,2022-06-02,Silver
2dff5ba3-2480-4d06-914f-2401c1dbbeee,Justin Scott,martinjones@martinez-hamilton.com,2023-05-07,Gold
995930bf-d2b6-497a-b25e-ad924ddade01,Richard Zhang,christinawilkinson@gmail.com,2023-03-19,Gold
2ec89100-013f-4210-b0d2-52df83da2a8c,Laura Lloyd,victor79@yahoo.com,2024-02-16,Gold
a9232c7f-7d2d-4a61-8b2a-9888bb3344e5,Phillip Walters,emily95@sampson.com,2023-05-25,Silver
65aff691-fc8c-4288-8457-e6a9d8cc7241,Lauren Brock,annaanderson@jones.com,2023-03-01,Silver
0866d1c6-0e0b-4c6c-ba20-55bba81e32e9,Michael Murray,kristinaharris@gmail.com,2024-02-09,Silver
c7065dfa-9e4f-452f-8677-c4fa7a20a0ec,James Rogers,david01@hotmail.com,2022-11-07,Gold
23e4d1f2-dd87-4e24-9af2-39f4956f247e,Debra Diaz,maria32@scott.com,2024-02-09,Gold
f1de0269-7eb8-41de-b648-06eb6102325b,Brandon Wilson,kingabigail@miller.com,2023-02-23,Gold
350aba81-9d04-4aeb-b1ae-205c4c84599e,Mary Woodard,cynthia06@hotmail.com,2022-11-29,Silver
4e78694a-02d2-4429-9936-3862304a649c,Melinda Johnson,sdavis@lucas.com,2023-07-20,Gold
09597435-8d39-4eda-bc3b-914477babd41,Nicholas Leblanc,friedmanerik@yahoo.com,2022-10-13,Silver
0557b200-df0f-4c68-a197-cf207043a927,Michelle Roman,kpowell@gmail.com,2024-03-12,Gold
acd7a118-4f31-4d3a-9553-69026fd229a8,Kristen Sanders,peter25@kirk.com,2023-01-16,Silver
8c950595-c05b-41be-9864-0ad8941d27f2,Shelby Duncan,martinbradley@fletcher.net,2023-04-12,Silver
9789a7af-831e-44cd-a0cb-af2c3cb5d990,Breanna Brown,stephanie24@yahoo.com,2023-07-29,Silver
2e992ceb-a0ff-418d-9db5-a1f2a0640e1b,Emily Cole,emma19@yahoo.com,2024-01-31,Silver
653a4bfa-4478-4320-b10c-361142d3812e,Cynthia Nolan MD,jasonlopez@yahoo.com,2023-03-06,Silver
1ae8daf4-044a-4922-8c33-92c8d9f1e911,Robert Freeman,tspears@henson.com,2023-10-19,Silver
4cfa7996-5676-4b7a-b2c7-a46c82e08d9f,Matthew Harris,gsandoval@gmail.com,2023-02-21,Silver
0995e76b-7f8e-4964-ad74-3b4798e2135c,Pamela Bishop,christina17@blake.info,2023-12-18,Silver
75adc8ac-6734-49ee-af75-cbe254a71d63,Larry Washington,vjuarez@rogers.com,2023-11-25,Gold
e6151dff-7990-44ed-bfaa-0d4a7fc76e2b,Lawrence Powell,ortegathomas@yahoo.com,2022-08-24,Silver
09ceafa1-c734-4e5b-a9dd-9a2d7f92c36e,Nancy Simpson,pjohnson@gmail.com,2022-06-10,Platinum
7c2a85ba-2777-451f-a62e-c1db8598c344,Jesus Morales,avelasquez@yahoo.com,2024-02-20,Gold
e26a8a4a-d0e3-45dd-88be-998c49a8392f,Katie Warren,jackie85@lee.biz,2022-06-28,Silver
b06b6fdd-9864-4a87-ab87-4537f7d355c8,Lisa Weaver,richardwang@hotmail.com,2023-11-17,Silver
04fb600f-bfd4-4d6c-8b33-65730b7b9f9c,Emily Jones,tortega@carrillo.com,2022-08-29,Silver
ccc31c12-08e0-4799-b6dd-50474fb93435,Kevin Warner,derekortega@garcia.com,2023-01-23,Silver
3ebae364-30e1-4c35-98ba-a8c2c0b5c0db,Chelsea Flores,sarahweiss@gmail.com,2023-02-20,Gold
f6445f78-781c-4b0f-8807-3c453bd63f56,Lauren Gibson,aarondennis@henson.com,2022-05-23,Silver
8ed56fa8-d99f-4d0f-9c0c-b9dace2adf0a,Jennifer Miller,hwaters@yahoo.com,2022-11-27,Silver
38440111-6d25-4393-8196-b38d17513cbf,Dr. Ronald Alexander,michaelrussell@gmail.com,2023-12-17,Silver
b1ec413c-471f-4ab5-b53e-033c7db35400,Victoria Jackson,xguerrero@hotmail.com,2022-09-15,Silver
50bdbbea-c100-44b4-9212-e7ddf2b5a460,Mark Pierce,kelseywood@luna.com,2023-03-15,Platinum
016a726c-4e91-4d96-9735-950667307a55,Philip Rogers,justin76@hotmail.com,2024-03-02,Silver
ab851421-e39a-4dfc-b892-b7c2c13dfe03,Laura Padilla,daniellecross@hotmail.com,2023-04-21,Silver
e34be371-3ec6-4083-ae16-1716f32b7f71,Ernest Holloway,everettjennifer@yahoo.com,2023-11-01,Silver
414de81d-1626-451a-ae26-4f60338de207,Elizabeth Fitzgerald,tonyabrown@mclean-rodriguez.com,2023-09-03,Gold
450f7139-4741-4550-9ff7-8b5a8bde7ca4,Jessica Lopez,vbernard@yahoo.com,2023-12-26,Silver
1e937b28-a6b8-4005-9e83-46b888bcc9e0,Matthew Odonnell,amy46@wolf.biz,2024-02-04,Silver
c5216093-b7d9-45ea-bd16-b2ea9208aefc,Kelly Johnson,darrell90@rodriguez.com,2024-01-05,Silver
40746149-69f9-428a-91e2-bc2a20b54412,Donald Arnold,butlerjennifer@tate-stewart.com,2022-06-25,Silver
9d78be5e-da57-48ab-b6d5-38e4df625420,Abigail Alvarez,juliemarshall@gmail.com,2024-04-22,Gold
bf2aafa7-0f4a-452c-9316-b843283e49d8,Timothy Hernandez,schmidtsusan@rodgers.com,2022-07-25,Silver
73c8b40e-3d8b-4fbd-bcf5-00d8626ae323,Connor Rodriguez,michelle32@ballard-hardin.biz,2023-06-30,Gold
043c381e-494f-4b4b-b35a-55003b6e7018,Linda Smith,perkinseric@zimmerman-harvey.net,2022-12-01,Silver
aef7a6de-754d-4d42-b1b6-f33bb6760060,Erika Jones,fhernandez@gmail.com,2023-02-12,Silver
84cdc3a7-9218-46e1-8535-487008c8be1d,Sara Gomez,daniel89@robinson.com,2022-08-31,Gold
52faee3e-b5c5-42b5-a8d7-037b949439f4,Steve Hernandez,anthonycarr@bishop.com,2023-09-08,Silver
a2006887-34d1-4497-a319-2b7f35bf5fe1,Timothy West,heather03@hotmail.com,2024-02-20,Gold
492b45c1-1a68-49d3-8e45-743864520331,Phillip Burns,ronaldpineda@hotmail.com,2022-05-22,Silver
0cdad13c-8acb-4f72-bc77-165f5d3e6806,Alyssa Wu,andrewbranch@gmail.com,2023-04-17,Platinum
7d198ba5-b373-40c2-b0b3-484d1e786eed,Melissa Quinn,vanessa10@patel.com,2023-04-19,Silver
51635a6b-bd30-4efd-afe3-43576f9b1f93,Chris Anderson,vadams@sherman.com,2023-02-27,Silver
53856ae8-c8fe-40b0-b1b2-b707e51eefce,Donald Myers,mitchellheather@hotmail.com,2023-11-30,Silver
2c7db7be-6968-4213-ba9a-a901b59a865c,Francisco Horton,luis19@howard.com,2022-12-29,Silver
f6f52cdb-3220-422f-a7fa-162d57287ff4,Jessica Martin,steven08@ross-woods.net,2023-08-25,Gold
96569351-9c94-46bb-8d13-bd6cfe3a1813,Luis Carr,russellcynthia@riley-miller.com,2023-09-06,Silver
272da710-fed6-486c-8560-c426c45975c6,Michelle Harding,marcglass@yahoo.com,2023-12-13,Platinum
7371bee2-b691-4b6c-a592-f0d2aeaa6f1c,Henry Yates,galexander@hotmail.com,2022-07-09,Silver
d41e3139-c6ca-47a5-b41f-230e988fa5e1,Kelly Kirby,nealbrian@yahoo.com,2024-03-24,Silver
094c8a26-f8db-4b50-af7d-9861f60f3a3e,Joseph Thompson MD,arroyojames@baker.net,2023-06-11,Gold
43e6ae37-b7fb-49f5-ae7f-48eaccefbc03,Garrett Prince,sbowman@hotmail.com,2024-04-01,Gold
5a4c7dfb-16cd-4573-9a7a-fca2534a30a3,Sharon Vaughan,lisa95@hotmail.com,2022-09-26,Silver
a3e4da7f-4972-44b5-80d2-0f74a8eebac0,Alicia Rodriguez,tinahill@frank.org,2022-08-09,Platinum
338d9bed-3fd2-4354-aa8c-290ddd216c78,Angela Jordan,zachary57@davis.com,2024-01-23,Platinum
97729997-800d-480c-863d-123dcd83d6c4,Jessica Taylor,cole13@yahoo.com,2024-04-26,Platinum
c9a377a6-2c4d-472d-a664-6edb33401ffe,James Brewer,patrick80@king-santiago.org,2022-08-08,Gold
4bd82816-8c4d-4616-a26f-4f91e2786141,Gloria Williams,conniedavid@yahoo.com,2023-06-14,Gold
8d0c2398-56d3-4557-975f-068b905070f7,David Newton,shawn07@moody-delgado.net,2022-07-07,Silver
451835dd-14dc-42b7-874e-28f03056fee7,Anthony Leonard,amandaswanson@hotmail.com,2022-05-25,Gold
d8cf25b7-62e6-405f-adf6-26db18bd94dd,Cheryl Booker,fmarshall@yahoo.com,2023-05-05,Silver
639cb0b9-299f-41ac-b377-e265130a85e8,Matthew Carter,oanderson@gmail.com,2024-05-08,Silver
a37b1763-0a6f-4aec-9545-4d703b0f294f,Martha Hall,xnoble@yahoo.com,2022-05-13,Silver
fb256d07-687b-45a8-8577-179f37b450f5,Sharon Franklin,uwilliams@yahoo.com,2024-03-13,Platinum
